Date,Average Heart Rate,Average Pace,Average Speed,Calories Total,Distance,Duration Total,Elevation Gain,Total Ascent Gradient,Total Descent Gradient,Weather,Purpose
6/11/2024,157,200,17.9,1386,33.93,14335,91,0.76,0.61,28,Training
